# Estimated range ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.341556484,1.966068793,4.122740475,3.551884825,4.808910873,1.582003973,3.502328074,3.839695186,5.028104195,2.605541484,2.588387224,3.852084374,2.01467253,2.457824245,1.513386934,1.36662271,2.497850852,2.337744426,3.298382983,1.906028884,2.121410148,2.728480347,1.300864713,1.207469298,1.500044731,1.525776121,2.84284208,1.844082945,1.182690922,1.824069642,2.015625544,2.760882838,2.589340238,3.987412425,5.433135333,6.510994667,2.084242584,3.017243723,4.287611974,1.657292114,3.38129524,4.073183724,2.177638,2.939096539,2.036591862,2.123316176,2.344415527,3.942620746,1.797385237,3.488032857,2.572185979,1.684929533,3.60239459,2.965780943,4.304766234,3.284087767,2.204322404,2.335838397,3.080142676,2.224335707,3.20975264,2.559796791,2.290093704,2.107114931,1.435239749,3.038210041,5.096721235,7.311526798,7.108534722,5.269216849,2.334885382,4.74601192,4.941379881,4.401973707,3.390825384,3.032491954,4.442953328,4.947097968,4.635462245,3.197363452,4.828924177,5.616114106,2.318684137,3.845413273,2.035638848,1.9203241,1.618218522,3.717709338,4.552549989,4.945191939,7.092333476,8.092045626,1.571520815,1.712566952,3.017243723,3.32125533,5.236814358,6.528148927,2.211946519,3.475643669,4.15800201,5.727616795,7.061837014,1.703989822,2.179544028,4.124646504,5.167244304,1.593440147,2.584575166,3.862567533,2.446388072,3.514717261,2.033732819,1.555319569,2.009907458,2.981982188,3.206893597,4.48202692,4.472496776,4.606871812,1.557225598,1.780230977,2.218617621,3.375577153,3.183068236,3.357469879,2.10044383,1.597252205,2.953391755,3.369859066,4.001707641,1.626795652,2.090913685,1.732580255,2.210040491,1.62203058,2.351086628,3.277416665,1.700177764,2.895257874,1.548648468,1.970833866,2.534065401,1.60487632,2.517864155,3.067753488,2.166201826,3.469925583,1.581050959,2.48450865,3.162101918,2.420656682,3.601441576,3.940714717,2.18621513,2.514052098,1.305629785,3.474690655,3.00580755,1.364716681,2.319637151,1.562943685,2.176684985,2.058511194,1.773559876,1.292287583,3.388919355,2.316778108,2.451153144,4.448671414,2.978170131,1.844082945,2.273892458,4.697408184,3.283134752,2.081383541,2.799003416,5.935373944,4.629744158,3.336503561,3.700555078,7.033246581,5.712368564,4.81462896,5.119593582,7.529767105,6.060218836,5.643751525,5.476020983,3.666246558,3.176397135,3.562367984,4.290471017,5.495081272,6.469062031,7.353459433,8.087280553,2.683688668,3.022008795,3.837789157,4.769837281,6.317532735,6.868375082,7.825201582,1.769747818,1.991800183,2.847607152,3.845413273,4.865138726,5.879146092,6.543397158,1.145523359,1.26369715,2.392066249,3.031538939,4.108445259,4.912789448,5.683778131,1.387589027,1.728768197,2.54454856,3.450865294,4.566845205,5.467443853,6.621544342,8.149226492,5.789562734,6.954146382,4.732669718,5.185351578,6.434753511,5.477927012,5.072895874,4.083666883,2.804721502,3.513764247,5.428370261,5.293995224,3.385107297,3.592864446,5.454101651,8.156850608,10.61276882,5.549403095,7.721323008,8.040582846,9.221367739,10.46409857,11.60390384,3.956915962,6.348982211,6.256539811,7.586947971,9.879900718,10.0504903,2.164295797,4.397208635,4.39625562,5.700932391,7.143796256,8.3741379,2.682735654,2.366334859,3.326020402,3.467066539,4.70312627,4.412456866,6.751154306,3.966446107,3.339362604,4.498228165,4.171344212,5.114828509,4.478214862,6.65108779,4.268551685,4.185639429,5.124358654,5.218707083,6.291801345,5.742865026,7.909066853,5.455054665,4.810816902,5.933467915,5.364518293,6.118352717,5.230143257,5.526530748,5.25015656,6.266069955,6.150755208,7.119970895,6.254633782,8.488499633,6.962723512,6.460484901,7.506894758,7.173339704,7.895724651,7.019904379,6.920790877,6.152661236,7.355365462,6.618685299,7.17048066,6.106916543,6.928414992,5.916313655,7.16190353,6.091668312,6.370901544,5.169150332,9.933269527,8.003415282,6.387102789,4.664052678,4.031251089,11.63630633,9.542533606,8.014851456,6.437612555,5.603724918,10.71474137,8.458003171,8.596190265,7.166668603,5.664717842,4.672629808,12.69415237,10.34783081,10.45456843,9.216602667,7.567887683,6.623450371,13.99692311,11.63821236,12.14712208,10.39834057,8.978349056,14.63448977,12.3796576,10.94537086,9.463433407,8.533291312,13.82633352,11.07879289,17.40013768,15.2043924,12.46638191,12.29865137,13.81680338,12.67699811,12.00035785,11.62963523,10.75381496,12.45018067,10.41168278,12.10328341,12.38442267,10.31256928,12.20430294,9.195636349,9.17657606,10.81194884,11.07402781,9.145126584,10.9082033,7.932892214,3.497563002,5.426464232,6.370901544,6.927461978,7.764208658,5.055741614,5.410262986,6.481451219,7.241003729,2.830452892,3.10682708,4.167532154,4.482979934,1.6563391,1.781183992,2.918130221,3.630985023,3.069659517,5.761925315,6.100245442,6.705409613,7.635551708,8.727706258,9.656895339,11.39042861,4.198981631,4.562080133,5.372142409,6.35946537,7.44494882,5.770502445,4.481073905,3.749158814,2.383489119,1.93747836,4.126552533,1.586769046,2.80853356,4.235196179,6.691114396,7.174292718,5.331162788,5.720945694,7.574558784,2.343462512,3.613830763,3.712944265,5.823871254,7.020857393,7.723229037,9.05840227,9.930410484,2.118551104,2.941955582,3.488032857,5.264451777,6.622497356,8.448473027,2.177638,2.545501574,4.399114663,5.79718685,6.153614251,7.678437358,8.41702355,6.808335172,5.147231,5.602771904,2.772319011,8.960241782,11.80594291,13.66527408,7.456384993,14.40481329,10.11529529,13.33076601,14.99758827,16.90171113,18.49610429,17.46208362,3.548072767,6.574846634,6.805476129,6.323250822,1.866002277,2.170013884,1.837411844,2.308200978,4.87466887,7.445901834,6.270835027,7.219084397,7.074226202,9.025046764,13.49373148,9.078415573,9.583513227,7.624115535,10.33544162,8.660042233,9.848451242,7.78612799,8.179722954,6.22413732,9.411017613,7.040870696,8.67433745,6.637745587,8.812524544,8.166380752,5.842931543,7.415405372,5.402638871,7.259111003,4.991889646,6.748295263,4.734575747,4.766025224,1.440957836,1.686835562,3.446100222,4.856561596,5.533201849,7.074226202,7.619350462,2.624601773,3.989318454,5.031916253,5.793374792,7.266735119,2.096631772,3.463254482,3.959775006,5.478880026,6.441424612,1.705895851,2.308200978,3.697696034,4.452483472,2.087101628,3.549978796,1.795479208,2.961968885,8.908779002,7.21336631,8.601908352,7.31629187,5.156761145,8.894483786,6.712080714,3.469925583,4.84036035,3.518529319,9.404346512,7.967200734,6.148849179,10.41549483,8.942134508,7.201930137,9.107006006,8.698162811,7.671766257,7.308667754,7.42779456,6.152661236,7.068508115,8.76677985,10.26205951,11.27701989,11.39424067,6.578658692,6.601531039,7.160950516,8.305520861,10.47839379,11.17981242,11.57054834,4.560174104,5.509376488,6.586282807,8.066314236,8.761061764,9.563499924,11.19029558,10.558447,8.949758623,8.836349905,6.884576328,13.1515993,8.934510392,7.539297249,7.349647375,6.034487446,6.387102789,5.144371957,8.93832245,10.22489195,4.357182028,6.931274035,7.649846925,11.88885516,20.01139725,4.738387805,11.41520698,9.04124801,15.4483641,11.38471052,19.79410996,3.280275709,5.861038817,7.017045335,13.15922341,11.07688686,7.893818622,8.257870138,9.227085826,7.883335463,13.45751693,13.80155515,9.387192252,9.702640032,8.738189417,14.83557582,14.50297378,16.71587331,7.986261023,10.05239633,9.879900718,12.42826134,16.14882972,14.32190103,13.06487498,10.92059249,15.33114333,13.96833267,16.93601965,16.67108163,16.89408701,13.62905953,13.89971563,16.78544336,17.10756225,17.38679548,13.67194518,11.6734739,12.36059731,15.33019031,10.82719707,12.736085,13.95784952,14.75647562,12.37489253,14.94136042,15.18914417,12.04610254,13.10966666,11.04448437,11.43903235,15.07764148,10.06287949,14.22945863,13.3431552,16.761618,9.854169329,16.31370122,11.30656334,13.7586695,19.66545301,18.6685999,17.14568282,19.02693333,17.90904739,17.02750903,11.92316368,15.93535448,20.62227951,11.49335417,24.57157135,25.6303704,10.24014018,23.58043633,4.773649339,5.6685299,5.981118637,5.092909177,6.145037121,2.881915672,3.732004554,4.008378742,3.241202117,4.443906342,3.779655276,5.280653022,4.493463093,3.903547154,4.734575747,6.996079017,3.839695186,3.165913976,5.673294972,6.823583404,6.105010514,4.692643112,8.624780699,8.155897593,6.027816345,5.417887102,7.81185938,12.30627549,20.40594523,12.07659901,21.56862285,9.403393498,9.422453786,11.14073882,10.43550814,9.79222339,9.758867884,9.917068282,10.54701083,9.799847505,10.6175339,11.41997206,6.547209215,10.43074307,8.460862215,10.44027321,9.343353588,7.740383297,7.951952503,8.703880897,6.403304035,6.612967212,10.26587157,8.589519164,8.779169038,9.981873264,10.23537511,8.888765699,8.691491709,8.121589073,9.554922794,7.508800787,6.819771346,7.038011653,7.364895606,6.732094017,3.708179193,12.5712135,9.497741927,5.851508673,5.691402247,7.146655299,5.942998059,5.220613112,5.154855116,5.336880874,3.99503654,9.090804761,9.368131963,10.11053021,11.02065901,12.12139069,13.04295565,14.94517248,10.45075637,9.803659563,10.63850021,13.04581469,16.03446798,15.59417531,8.548539543,8.256917124,9.344306602,10.01427575,11.24842946,11.86598282,9.432936945,8.484687576,8.384621059,9.709311133,15.55700775,17.78610853,13.59856307,6.255586796,10.24014018,11.43903235,6.004943998,8.312191962,9.2451931,11.68776911,10.80718377,10.20297261,4.454389501,8.162568694,12.45589875,14.67356336,3.870191648,8.128260174,15.81908672,10.41358881,11.6277292,4.172297226,4.937567823,13.56901962,10.41835388,13.18400179,2.353945671,10.15722792,9.67214357,8.517090067,10.64517132,10.05144332,9.078415573,10.13912065,10.01141671,8.550445572,8.632404814,11.47524689,9.426265844,9.263300375,9.055543226,12.85330578,12.71130663,10.20011357,13.43464459,12.30436946,13.24785376,15.12338618,13.68909944,12.14807509,13.96166157,14.89466271,16.19552742,16.21458771,13.24880677,13.48229531,15.85816031,15.75332872,15.8438651,8.369372828,9.035529923,13.27167912,13.24785376,15.53127636,16.64725627,6.07832611,9.542533606,10.80813678,11.54958202,12.47781809,13.53852316,5.203458852,11.85931171,10.49840709,11.72588969,12.63411246,7.412546329,10.25062334,3.013431665,7.423982502,5.28446508,4.455342516,10.0037926,4.074136739,6.514806724,5.482692084,3.781561305,6.091668312,4.647851433,5.217754069,4.224713021,2.556937747,7.976730878,3.062035402,5.506517445,7.086615389,2.430186827,4.459154573,2.891445817,4.983312516,9.367178949,6.331827952,4.090337984,5.499846344,4.098915114,3.835883128,11.52670967,10.14579175,11.01684695,9.352883732,13.44512775,9.885618805,5.684731146,6.85503288,5.517000604,9.77506913,5.921078727,5.542731994,4.048405349,4.178968327,16.83023504,11.18743653,12.98196273,9.845592199,14.30188773,15.86197237,17.38774849,11.34087186,14.23041165,16.365164,12.38537569,15.10337287,17.05514645,11.97843852,13.71673686,15.2901637,9.002174418,10.7099763,9.328105357,5.283512066,3.941667731,3.2269069,4.218994934,12.02894828,12.71702471,8.039629831,7.381096852,9.995215466,4.481073905,4.3619471,3.925466486,3.707226179,2.92861338,7.522142989,5.8400725,4.261880584,3.488985872,6.530054955,5.304478383,3.787279392,3.624313922,7.53739122,5.270169863,4.83178322,6.991313945,7.146655299,5.010949935,5.510329503,2.821875762,4.959487155,6.530054955,7.391580011,5.102439322,7.727994109,5.578946542,2.395878307,4.391490548,8.125401131,7.9386103,6.375666616,9.229944869,7.413499343,5.469349882,4.784132498,5.618020135,7.471633224,7.145702285,9.75791487,8.572364904,5.747630099,10.90725029,7.017045335,7.134266112,6.810241201,8.521855139,6.969394613,5.821012211,12.57502556,8.812524544,13.59189197,9.474869581,9.436749003,7.539297249,7.991979109,9.263300375,10.26682458,8.871611439,18.11013344,9.238521999,6.618685299,7.813765409,8.233091763,9.656895339,8.480875518,17.34581586,22.95049379,7.975777864,8.88685967,11.55911216,10.82719707,9.650224238,14.80889141,10.77478128,8.01580447,8.452285085,8.495170734,9.055543226,9.774116115,10.21345577,10.90248521,13.92449401,8.86970541,9.912303209,14.00550024,12.06897489,10.72141247,11.62391715,12.50736153,10.68805697,12.84758769,13.30217558,11.94794206,13.38508784,11.52003857,12.07945805,9.969484076,13.47657722,9.519661259,10.80718377,12.32342975,10.08670485,7.963388676,10.3668911,8.742954489,10.21154974,8.633357829,10.96347814,9.806518606,8.763920807,8.219749561,7.591713044,6.61677927,5.641845496,11.40662985,7.781362918,5.60848999,8.292178658,6.039252518,10.42025991,9.046966096,6.784509811,9.079368587,9.338588515,8.789652197
